policy,C,class_weight,non_anchor_weight,mode,anchor_margin_max,meta_margin_min,cv_accuracy,cv_macro_f1,anchor_cv_accuracy,anchor_cv_macro_f1,net_accuracy_gain,overrides
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.08,0.2,0.8947867298578199,0.8755813557717029,0.8985781990521327,0.8786310587927901,-0.0037914691943127243,88
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.1,0.0,0.875829383886256,0.8552077446855142,0.8985781990521327,0.8786310587927901,-0.02274881516587668,123
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.1,0.05,0.8777251184834123,0.8570617075539017,0.8985781990521327,0.8786310587927901,-0.020853080568720372,116
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.1,0.1,0.8834123222748815,0.8638855074244147,0.8985781990521327,0.8786310587927901,-0.01516587677725112,108
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.1,0.2,0.8928909952606635,0.8749259238681715,0.8985781990521327,0.8786310587927901,-0.005687203791469142,93
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.15,0.0,0.8767772511848341,0.8571919546421729,0.8985781990521327,0.8786310587927901,-0.02180094786729858,134
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.15,0.05,0.8786729857819905,0.8589383922047314,0.8985781990521327,0.8786310587927901,-0.019905213270142164,127
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.15,0.1,0.885308056872038,0.8671390257565732,0.8985781990521327,0.8786310587927901,-0.013270142180094702,118
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.15,0.2,0.8938388625592417,0.8768415441946275,0.8985781990521327,0.8786310587927901,-0.004739336492890933,101
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.2,0.0,0.8729857819905213,0.8533375749673899,0.8985781990521327,0.8786310587927901,-0.025592417061611306,139
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.2,0.05,0.8748815165876778,0.8551514389967513,0.8985781990521327,0.8786310587927901,-0.023696682464454888,132
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.2,0.1,0.8824644549763033,0.8643782794863382,0.8985781990521327,0.8786310587927901,-0.016113744075829328,122
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.2,0.2,0.8928909952606635,0.8769316393576766,0.8985781990521327,0.8786310587927901,-0.005687203791469142,103
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.3,0.0,0.8701421800947867,0.8514429749937465,0.8985781990521327,0.8786310587927901,-0.028436018957345932,142
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.3,0.05,0.8729857819905213,0.8536273957695357,0.8985781990521327,0.8786310587927901,-0.025592417061611306,134
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.3,0.1,0.8805687203791469,0.8628451818707534,0.8985781990521327,0.8786310587927901,-0.018009478672985746,124
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.3,0.2,0.8909952606635071,0.8754226251042209,0.8985781990521327,0.8786310587927901,-0.00758293838862556,105
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.5,0.0,0.8691943127962085,0.8504345304754898,0.8985781990521327,0.8786310587927901,-0.02938388625592414,143
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.5,0.05,0.8720379146919431,0.8526181904689283,0.8985781990521327,0.8786310587927901,-0.026540284360189514,135
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.5,0.1,0.8796208530805687,0.8618604681907203,0.8985781990521327,0.8786310587927901,-0.018957345971563955,125
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.5,0.2,0.8900473933649289,0.874461321754596,0.8985781990521327,0.8786310587927901,-0.008530805687203769,106
CH_SVM_TOP5,0.03,balanced,2.0,always,,0.0,0.8682464454976303,0.8498718354056539,0.8985781990521327,0.8786310587927901,-0.03033175355450235,144
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.02,0.0,0.8976303317535546,0.8802293870382808,0.8985781990521327,0.8786310587927901,-0.0009478672985780978,50
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.02,0.05,0.9004739336492891,0.8831055918439276,0.8985781990521327,0.8786310587927901,0.0018957345971564177,46
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.02,0.1,0.9033175355450237,0.8863182995930706,0.8985781990521327,0.8786310587927901,0.004739336492891044,41
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.02,0.2,0.9052132701421801,0.888872581814428,0.8985781990521327,0.8786310587927901,0.006635071090047462,38
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.05,0.0,0.8919431279620853,0.8725305700041706,0.8985781990521327,0.8786310587927901,-0.006635071090047351,90
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.05,0.05,0.8947867298578199,0.8747542889527438,0.8985781990521327,0.8786310587927901,-0.0037914691943127243,85
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.05,0.1,0.8966824644549763,0.8767986022741617,0.8985781990521327,0.8786310587927901,-0.0018957345971563067,78
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.05,0.2,0.9033175355450237,0.8856614618507144,0.8985781990521327,0.8786310587927901,0.004739336492891044,68
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.08,0.0,0.8796208530805687,0.8578095641846502,0.8985781990521327,0.8786310587927901,-0.018957345971563955,115
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.08,0.05,0.8843601895734597,0.8619234245265164,0.8985781990521327,0.8786310587927901,-0.01421800947867291,108
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.08,0.1,0.8872037914691943,0.8665173042174633,0.8985781990521327,0.8786310587927901,-0.011374407582938395,100
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.08,0.2,0.8957345971563981,0.8772894753745595,0.8985781990521327,0.8786310587927901,-0.0028436018957345155,87
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.1,0.0,0.875829383886256,0.8552077446855142,0.8985781990521327,0.8786310587927901,-0.02274881516587668,123
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.1,0.05,0.8805687203791469,0.8593037527822832,0.8985781990521327,0.8786310587927901,-0.018009478672985746,116
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.1,0.1,0.8834123222748815,0.8638855074244147,0.8985781990521327,0.8786310587927901,-0.01516587677725112,108
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.1,0.2,0.8938388625592417,0.8766340434710278,0.8985781990521327,0.8786310587927901,-0.004739336492890933,92
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.15,0.0,0.8767772511848341,0.8571919546421729,0.8985781990521327,0.8786310587927901,-0.02180094786729858,134
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.15,0.05,0.8815165876777251,0.8611926040635765,0.8985781990521327,0.8786310587927901,-0.017061611374407537,127
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.15,0.1,0.8834123222748815,0.8647014482351865,0.8985781990521327,0.8786310587927901,-0.01516587677725112,118
CH_SVM_TOP5,0.03,balanced,2.0,anchor_margin_gate,0.15,0.2,0.8947867298578199,0.8785897869756409,0.8985781990521327,0.8786310587927901,-0.0037914691943127243,100
